Token	POS-Tag	OOV	Id	Index	Granularidade	Documento
de	ADP	0	29	18	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
dados	NOUN	0	29	19	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
e	CCONJ	0	29	20	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
processos	NOUN	0	29	21	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
.	PUNCT	0	29	22	0	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
28	['DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'PUNCT', 'DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'PUNCT']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	29	28	1	O Hospital Albert Einstein utiliza sistemas de informação para apoiar atendimentos médicos . A tecnologia ajuda na organização de dados e processos .
A	DET	0	30	0	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Fundação	PROPN	0	30	1	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Oswaldo	PROPN	1	30	2	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Cruz	PROPN	0	30	3	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
realiza	VERB	0	30	4	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
pesquisas	NOUN	0	30	5	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
científicas	ADJ	0	30	6	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
na	ADP	0	30	7	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
área	NOUN	0	30	8	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
da	ADP	0	30	9	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
saúde	NOUN	0	30	10	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
.	PUNCT	0	30	11	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
A	DET	0	30	12	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
instituição	NOUN	0	30	13	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
também	ADV	0	30	14	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
produz	VERB	0	30	15	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
informações	NOUN	0	30	16	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
para	ADP	0	30	17	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
políticas	NOUN	0	30	18	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
públicas	ADJ	0	30	19	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
no	ADP	0	30	20	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
Brasil	PROPN	0	30	21	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
.	PUNCT	0	30	22	0	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
29	['DET', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADP', 'NOUN', 'PUNCT', 'DET', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'ADP', 'PROPN', 'PUNCT']	[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	30	29	1	A Fundação Oswaldo Cruz realiza pesquisas científicas na área da saúde . A instituição também produz informações para políticas públicas no Brasil .
